timestamp,test-class,test-method,time,description,result
"2022-05-29 13:47:02.409","acme.testing.any.chirp.AnyChirpListTest","positive",3258,""[1] recordIndex=0, title=Amazing Chirp, author=Don Mclean, moment=2022/04/23 18:33, body=What an amazing Chirp!, email=amazingChirp@mail.com"","Expected value '2022/04/23 18:33' in attribute 2 of record 0, but found '2022/05/28 13:46'"
"2022-05-29 13:47:18.701","acme.testing.any.chirp.AnyChirpCreateTest","create",8616,""[1] recordIndex=0, title=Test Chirp, author=Johnny Test, moment=2022/05/12 18:33, body=This is a test chirp, email=JohnnyTest@gmail.com"","OK"
"2022-05-29 13:47:36.281","acme.testing.administrator.configData.AdministratorConfigDataUpdateTest","positiveTest",11762,""[1] recordIndex=0, systemCurrency=EUR, acceptedCurrencies=EUR, USD, GBP, strongSpamTerms=sex,hard core,viagra,cialis,sexo,hardcore, weakSpamTerms=sexy,nigeria,you've won,has ganado, strongSpamTreshold=10, weakSpamTreshold=25"","OK"
"2022-05-29 13:47:46.6","acme.testing.administrator.configData.AdministratorConfigDataUpdateTest","positiveTest",9826,""[2] recordIndex=1, systemCurrency=USD, acceptedCurrencies=USD, GBP, strongSpamTerms=sex,viagra,cialis,sexo, weakSpamTerms=sexy,you've won,has ganado, strongSpamTreshold=15, weakSpamTreshold=60"","OK"
"2022-05-29 13:47:55.08","acme.testing.administrator.configData.AdministratorConfigDataUpdateTest","negativeTest",7955,""[1] recordIndex=0, systemCurrency=EUR, acceptedCurrencies=EUR, USD, GBP, strongSpamTerms=sex,viagra,betis,cialis,sexo, weakSpamTerms=sexy,you've won,has ganado, strongSpamTreshold=-40, weakSpamTreshold=102"","OK"
"2022-05-29 13:48:09.721","acme.testing.inventor.patronage.InventorPatronageListTest","positive",9500,""[1] recordIndex=0, status=ACCEPTED, code=ALO-014-A, legalStuff=Absolutely legal, budget=EUR 250.00, startDate=2021/12/31 12:00, finishDate=2022/12/31 15:00, link=https://www.nano.com"","OK"
"2022-05-29 13:48:18.362","acme.testing.inventor.patronage.InventorPatronageListTest","positive",8101,""[2] recordIndex=1, status=DENIED, code=HAM-044-B, legalStuff=Totally illegal, budget=EUR 50.00, startDate=2020/12/31 15:36, finishDate=2021/12/30 22:47, link=https://www.ham.com"","OK"
"2022-05-29 13:48:25.366","acme.testing.inventor.patronage.InventorPatronageListTest","negative",6491,""[1] recordIndex=0, status=ACCEPTED, code=ALO-014-A, legalStuff=Absolutely legal, budget=EUR 250.00, startDate=2021/12/31 12:00, finishDate=2022/12/31 15:00, link=https://www.nano.com"","OK"
"2022-05-29 13:48:31.911","acme.testing.inventor.patronage.InventorPatronageListTest","negative",6049,""[2] recordIndex=1, status=DENIED, code=HAM-044-B, legalStuff=Totally illegal, budget=EUR 50.00, startDate=2020/12/31 15:36, finishDate=2021/12/30 22:47, link=https://www.ham.com"","OK"
"2022-05-29 13:48:46.985","acme.testing.inventor.patronage.InventorPatronageUpdateStatusTest","positiveTest",9306,""[1] recordIndex=0, status=PROPOSED, code=ZXC-044-B, legalStuff=Totally illegal, budget=EUR 75.20, startDate=2020/12/31 15:36, finishDate=2020/12/30 22:47, link=https://www.google.com"","OK"
"2022-05-29 13:49:05.108","acme.testing.administrator.announcement.AdministratorAnnouncementCreateServiceTest","positive",13100,""[1] recordIndex=0, title=This is a test announcement, body=Go to the cinemas now, link=https://www.thebatman.com, critical=true"","OK"
"2022-05-29 13:49:20.076","acme.testing.any.artifact.AnyArtifactListToolsTest","positive",3734,""[1] recordIndex=0, artifactType=TOOL, name=Adobo photocho, code=ZYX-084-B, technology=Photoshop, description=A fast program for Graphic Desing, retailPrice=EUR 20.00, link=https://www.adobe.com"","OK"
"2022-05-29 13:49:23.409","acme.testing.any.artifact.AnyArtifactListToolsTest","positive",2723,""[2] recordIndex=1, artifactType=TOOL, name=MariaDB, code=ABC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, link=https://www.mariadb.com/"","OK"
"2022-05-29 13:49:42.478","acme.testing.patron.patronage.PatronPatronageListTest","positive",8946,""[1] recordIndex=0, status=ACCEPTED, code=ALO-014-A, legalStuff=Absolutely legal, budget=EUR 250.00, startDate=2021/12/31 12:00, finishDate=2022/12/31 15:00, link=https://www.nano.com"","OK"
"2022-05-29 13:50:06.845","acme.testing.inventor.artifact.InventorArtifactUpdateTest","positiveTest",13193,""[1] recordIndex=0, artifactType=COMPONENT, name=AC Prueba, code=XWC-173-T, technology=MySQL program, description=Database system, retailPrice=EUR 90.00, published=false, link=https://www.mariadb.com/"","OK"
"2022-05-29 13:50:16.346","acme.testing.inventor.artifact.InventorArtifactUpdateTest","negativeTest",8981,""[1] recordIndex=0, artifactType=COMPONENT, name=AC Prueba, code=null, technology=null, description=null, retailPrice=null, published=null, link=null"","OK"
"2022-05-29 13:50:26.934","acme.testing.inventor.artifact.InventorArtifactUpdateTest","negativeTest",9966,""[2] recordIndex=0, artifactType=COMPONENT, name=AC Prueba, code=ABC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, published=false, link=null"","OK"
"2022-05-29 13:50:42.092","acme.testing.inventor.artifact.InventorArtifactUpdateTest","negativeTest",14634,""[3] recordIndex=0, artifactType=COMPONENT, name=AC Prueba, code=XGaaC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, published=false, link=null"","OK"
"2022-05-29 13:50:52.173","acme.testing.inventor.artifact.InventorArtifactUpdateTest","negativeTest",9450,""[4] recordIndex=0, artifactType=COMPONENT, name=AC Prueba, code=ABC-123-T, technology=MySQL, description=Database gestion system, retailPrice=6, published=false, link=null"","OK"
"2022-05-29 13:51:02.909","acme.testing.inventor.artifact.InventorArtifactUpdateTest","negativeTest",10217,""[5] recordIndex=0, artifactType=COMPONENT, name=AC Prueba, code=XWC-123-T, technology=MySQL, description=Database gestion system, retailPrice=ASD -60.00, published=false, link=null"","OK"
"2022-05-29 13:51:19.874","acme.testing.inventor.artifact.InventorArtifactPublishTest","positiveTest",11594,""[1] recordIndex=0, name=AC Prueba"","OK"
"2022-05-29 13:51:29.385","acme.testing.inventor.artifact.InventorArtifactPublishTest","negativeTest",8910,""[1] recordIndex=0, name=AZ Prueba, code=AFR-001-A, retailPrice=ASD -30"","OK"
"2022-05-29 13:51:38.211","acme.testing.inventor.artifact.InventorArtifactPublishTest","negativeTest",8327,""[2] recordIndex=0, name=AZ Prueba, code=null, retailPrice=null"","OK"
"2022-05-29 13:51:52.014","acme.testing.inventor.artifact.InventorArtifactListMineToolsTest","positiveTest",8699,""[1] recordIndex=0, artifactType=TOOL, name=MariaDB, code=ABC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, link=https://www.mariadb.com/"","OK"
"2022-05-29 13:52:09.305","acme.testing.inventor.artifact.InventorArtifactCreateTest","positiveTest",12349,""[1] recordIndex=0, artifactType=COMPONENT, name=Abanico, code=XWC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, published=false, link=https://www.mariadb.com/"","OK"
"2022-05-29 13:52:18.018","acme.testing.inventor.artifact.InventorArtifactCreateTest","negativeTest",8238,""[1] recordIndex=0, artifactType=COMPONENT, name=null, code=null, technology=null, description=null, retailPrice=null, published=false, link=null"","OK"
"2022-05-29 13:52:27.126","acme.testing.inventor.artifact.InventorArtifactCreateTest","negativeTest",8502,""[2] recordIndex=0, artifactType=COMPONENT, name=Abanico, code=XWC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, published=false, link=null"","OK"
"2022-05-29 13:52:36.19","acme.testing.inventor.artifact.InventorArtifactCreateTest","negativeTest",8584,""[3] recordIndex=0, artifactType=COMPONENT, name=Abanico, code=XGaaC-123-T, technology=MySQL, description=Database gestion system, retailPrice=EUR 60.00, published=false, link=null"","OK"
"2022-05-29 13:52:45.785","acme.testing.inventor.artifact.InventorArtifactCreateTest","negativeTest",8870,""[4] recordIndex=0, artifactType=COMPONENT, name=Abanico, code=XWC-123-T, technology=MySQL, description=Database gestion system, retailPrice=6, published=false, link=null"","OK"
"2022-05-29 13:52:55.101","acme.testing.inventor.artifact.InventorArtifactCreateTest","negativeTest",8853,""[5] recordIndex=0, artifactType=COMPONENT, name=Abanico, code=XWC-123-T, technology=MySQL, description=Database gestion system, retailPrice=ASD -60.00, published=false, link=null"","OK"
"2022-05-29 13:53:12.2","acme.testing.inventor.artifact.InventorArtifactCreateTest","hackingTest",16647,""hackingTest()"","OK"
"2022-05-29 13:53:42.365","acme.testing.authenticated.patron.AuthenticatedPatronCreateTest","positiveTest",18487,""[1] recordIndex=0, username=juan2, password=juan1, name=Juan, surname=Alberto, email=juan@mail.com, company=Juan & Co, statement=no statement, link=https://www.google.co.uk/"","OK"
"2022-05-29 13:53:59.153","acme.testing.authenticated.patron.AuthenticatedPatronCreateTest","positiveTest",16319,""[2] recordIndex=1, username=annie1, password=annie, name=Annie, surname=Williams, email=annie@mail.com, company=Annie S.A, statement=no statement, link=https://www.google.ie/"","OK"
"2022-05-29 13:54:04.634","acme.testing.authenticated.patron.AuthenticatedPatronCreateTest","negative",4988,""negative()"","OK"
"2022-05-29 13:54:18.618","acme.testing.inventor.toolkit.InventorToolkitPublishTest","positive",8690,""[1] recordIndex=0, title=AAAAAAA, code=XDD-192-F, description=a, assemblyNotes=assembly with caution, link=null, price=true"","OK"
"2022-05-29 13:54:24.163","acme.testing.inventor.toolkit.InventorToolkitPublishTest","negative",5044,""[1] recordIndex=0, title=AAAAAAA, code=XDD-192-F, description=a, assemblyNotes=assembly with caution, link=null, price=true"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:54:34.704","acme.testing.inventor.toolkit.InventorToolkitCreateTest","positive",5055,""[1] recordIndex=0, title=Test Tool Kit, code=TES-001-K, description=description test, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:54:40.524","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5293,""[1] recordIndex=0, title=Test Tool Kit, code=TES-001-, description=description test, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:54:46.151","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5135,""[2] recordIndex=1, title=null, code=TES-001-T, description=description test, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:54:51.822","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5146,""[3] recordIndex=2, title=Test Tool Kit, code=TES-002-T, description=null, assemblyNotes=assembly test, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:54:57.413","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5094,""[4] recordIndex=3, title=Test Tool Kit, code=TES-003-T, description=description test, assemblyNotes=null, link=null, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:02.978","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5092,""[5] recordIndex=4, title=Test Tool Kit, code=TES-004-T, description=description test, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:08.545","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5064,""[6] recordIndex=5, title=sex, code=TES-004-T, description=description test, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:14.273","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5164,""[7] recordIndex=6, title=Test Tool Kit, code=TES-004-T, description=sex, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:20.17","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5387,""[8] recordIndex=7, title=Test Tool Kit, code=TES-004-T, description=description test, assemblyNotes=sex, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:26.362","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5569,""[9] recordIndex=8, title=Test Tool Kit, code=XDD-191-A, description=description test, assemblyNotes=assembly, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:32.893","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5970,""[10] recordIndex=9, title=sexy, code=TES-004-T, description=description test, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:38.733","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5154,""[11] recordIndex=10, title=Test Tool Kit, code=TES-004-T, description=sexy, assemblyNotes=assembly test, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:44.533","acme.testing.inventor.toolkit.InventorToolkitCreateTest","negative",5164,""[12] recordIndex=11, title=Test Tool Kit, code=TES-004-T, description=description test, assemblyNotes=sexy, link=test, price=false"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Create new toolkit']'"
"2022-05-29 13:55:58.528","acme.testing.inventor.toolkit.InventorToolkitListTest","positive",7735,""[1] recordIndex=0, title=Awesome Tool Kit, code=XDD-191-A, description=a, assemblyNotes=assembly with caution, link=null, price=true"","OK"
"2022-05-29 13:56:07.46","acme.testing.inventor.toolkit.InventorToolkitListTest","positive",8337,""[2] recordIndex=1, title=Tech Tool Kit, code=LOL-909-B, description=A complete tech tool kit, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:56:13.842","acme.testing.inventor.toolkit.InventorToolkitListTest","negative",5889,""[1] recordIndex=0, title=Awesome Tool Kit, code=XDD-191-A, description=a, assemblyNotes=assembly with caution, link=null, price=true"","OK"
"2022-05-29 13:56:20.206","acme.testing.inventor.toolkit.InventorToolkitListTest","negative",5895,""[2] recordIndex=1, title=Tech Tool Kit, code=LOL-909-B, description=A complete tech tool kit, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:56:35.479","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","positive",10253,""[1] recordIndex=0, title=Updated Tech Tool Kit, code=LOL-909-B, description=An updated complete tech tool kit, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:56:44.652","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","negative",8649,""[1] recordIndex=0, title=Updated Tech Tool Kit, code=LOL-909-, description=An updated complete tech tool kit, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:56:53.699","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","negative",8572,""[2] recordIndex=1, title=Updated Tech Tool Kit, code=LOL-909-Z, description=null, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:57:02.869","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","negative",8598,""[3] recordIndex=2, title=Updated Tech Tool Kit, code=LOL-909-W, description=An updated complete tech tool kit, assemblyNotes=null, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:57:12.621","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","negative",9273,""[4] recordIndex=3, title=Updated Tech Tool Kit, code=XDD-191-A, description=An updated complete tech tool kit, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:57:21.624","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","negative",8534,""[5] recordIndex=4, title=null, code=LOL-909-X, description=An updated complete tech tool kit, assemblyNotes=nothing important, link=https://www.tool.com, price=false"","OK"
"2022-05-29 13:57:31.195","acme.testing.inventor.toolkit.InventorToolkitUpdateTest","negative",9083,""[6] recordIndex=5, title=Updated Tech Tool Kit, code=LOL-909-J, description=An updated complete tech tool kit, assemblyNotes=nothing important, link=tool, price=false"","OK"
"2022-05-29 13:57:44.629","acme.testing.authenticated.announcement.AuthenticatedAnnouncementListTest","positive",8009,""[1] recordIndex=0, title=I don't know what to say!, moment=2022/04/22 21:45, body=Seriously i have no clue, link=https://www.google.com, critical=false"","OK"
"2022-05-29 13:57:52.994","acme.testing.authenticated.announcement.AuthenticatedAnnouncementListTest","positive",7895,""[2] recordIndex=1, title=The Batman only on cinemas now!, moment=2022/04/21 21:50, body=Go to the cinemas now, link=https://www.thebatman.com, critical=true"","OK"
"2022-05-29 13:57:53.973","acme.testing.authenticated.announcement.AuthenticatedAnnouncementListTest","negative",472,""[1] recordIndex=0, title=I don't know what to say!, moment=2022/04/22 21:45, body=Seriously i have no clue, link=https://www.google.com, critical=false"","OK"
"2022-05-29 13:57:54.918","acme.testing.authenticated.announcement.AuthenticatedAnnouncementListTest","negative",471,""[2] recordIndex=1, title=The Batman only on cinemas now!, moment=2022/04/21 21:50, body=Go to the cinemas now, link=https://www.thebatman.com, critical=true"","OK"
"2022-05-29 13:58:17.166","acme.testing.authenticated.inventor.AuthenticatedInventorCreateTest","positiveTest",17368,""[1] recordIndex=0, username=juan1, password=juan1, name=Juan, surname=Alberto, email=juan@mail.com, company=Juan & Co, statement=no statement, link=https://www.google.co.uk/"","OK"
"2022-05-29 13:58:34.432","acme.testing.authenticated.inventor.AuthenticatedInventorCreateTest","positiveTest",16765,""[2] recordIndex=1, username=annie, password=annie, name=Annie, surname=Williams, email=annie@mail.com, company=Annie S.A, statement=no statement, link=https://www.google.ie/"","OK"
"2022-05-29 13:58:39.798","acme.testing.authenticated.inventor.AuthenticatedInventorCreateTest","negative",4894,""negative()"","OK"
